id,date,inner_temp,outside_temp,inner_humidity,co2,cumulative_radiation
149,2014-08-01 2:28,27.9,25.6,99.8,0,2221
150,2014-08-01 2:29,27.9,25.6,99.8,0,2221
151,2014-08-01 2:30,28,25.6,99.6,0,2221
152,2014-08-01 2:31,28,25.7,100,0,2221
153,2014-08-01 2:32,27.9,25.6,99.5,0,2221
154,2014-08-01 2:33,28,25.6,99.5,0,2221
155,2014-08-01 2:34,27.9,25.6,100,0,2221
156,2014-08-01 2:35,27.9,25.6,100,0,2221
157,2014-08-01 2:36,27.9,25.6,99.9,0,2221
158,2014-08-01 2:37,27.9,25.6,100,0,2221
159,2014-08-01 2:38,27.9,25.6,99.6,0,2221
160,2014-08-01 2:39,27.9,25.6,100,0,2221
161,2014-08-01 2:40,27.9,25.6,100,0,2221
162,2014-08-01 2:41,27.9,25.6,99.5,0,2221
163,2014-08-01 2:42,27.9,25.7,100,0,2221
164,2014-08-01 2:43,27.9,25.7,99.7,0,2221
165,2014-08-01 2:44,27.9,25.8,99.7,0,2221
166,2014-08-01 2:45,27.9,25.7,99.9,0,2221
167,2014-08-01 2:46,27.8,25.6,100,0,2221
168,2014-08-01 2:47,27.9,25.6,99.8,0,2221
169,2014-08-01 2:48,27.9,25.6,100,0,2221
170,2014-08-01 2:49,27.9,25.6,100,0,2221
171,2014-08-01 2:50,27.8,25.5,100,0,2221
172,2014-08-01 2:51,27.8,25.5,99.5,0,2221
173,2014-08-01 2:52,27.8,25.5,99.9,0,2221
174,2014-08-01 2:53,27.8,25.5,99.5,0,2221
175,2014-08-01 2:54,27.8,25.4,99.6,0,2221
176,2014-08-01 2:55,27.8,25.5,100,0,2221
177,2014-08-01 2:56,27.8,25.3,99.7,2,2221
178,2014-08-01 2:57,27.8,25.3,100,2,2221
179,2014-08-01 2:58,27.8,25.3,100,2,2221
180,2014-08-01 2:59,27.8,25.3,100,2,2221
181,2014-08-01 3:00,27.8,25.3,100,2,2221
182,2014-08-01 3:01,27.8,25.3,100,2,2221
183,2014-08-01 3:02,27.8,25.3,99.4,2,2221
184,2014-08-01 3:03,27.8,25.2,99.4,2,2221
185,2014-08-01 3:04,27.8,25.1,100,2,2221
186,2014-08-01 3:05,27.8,25.1,100,1,2221
187,2014-08-01 3:06,27.8,25.1,100,1,2221
188,2014-08-01 3:07,27.8,25.1,99.5,2,2221
189,2014-08-01 3:08,27.7,25.1,100,0,2221
190,2014-08-01 3:09,27.7,25,100,1,2221
191,2014-08-01 3:10,27.8,25,99.3,2,2221
192,2014-08-01 3:11,27.8,25.1,99.8,2,2221
193,2014-08-01 3:12,27.8,25,99.6,2,2221
194,2014-08-01 3:13,27.7,25.1,99.5,2,2221
195,2014-08-01 3:14,27.7,25,99.6,1,2221
196,2014-08-01 3:15,27.8,25,99.8,2,2221
197,2014-08-01 3:16,27.7,24.9,100,2,2221
198,2014-08-01 3:17,27.7,25,100,1,2221
199,2014-08-01 3:18,27.7,25,100,2,2221
200,2014-08-01 3:19,27.7,25,100,2,2221
